"Unique_key";"Denomination"
"TL10963";1000000
"TL10964";1000000
"TL10965";1000000
"TL10966";1000000
"TL10967";1000000
"TL10968";1000000
"TL10969";1000000
"TL1097";1000000
"TL10970";1000000
"TL10971";1000000
"TL10972";1000000
"TL10973";1000000
"TL10974";1000000
"TL10975";1000000
"TL10976";1000000
"TL10977";1000000
"TL10978";1000000
"TL10979";1000000
"TL1098";1000000
"TL10980";1000000
"TL10981";1000000
"TL10982";1000000
"TL10983";1000000
"TL10984";1000000
"TL10985";1000000
"TL10986";1000000
"TL10987";1000000
"TL10988";1000000
"TL10989";1000000
"TL1099";1000000
"TL10990";1000000
"TL10991";1000000
"TL10992";1000000
"TL10993";1000000
"TL10994";1000000
"TL10995";1000000
"TL10996";1000000
"TL10997";1000000
"TL10998";1000000
"TL10999";1000000
"TL110";1000000
"TL1100";1000000
"TL11000";1000000
"TL11002";1000000
"TL11004";1000000
"TL11006";1000000
"TL11008";1000000
"TL1101";1000000
"TL11010";1000000
"TL11012";1000000
"TL11014";1000000
"TL11016";1000000
"TL11018";1000000
"TL1102";1000000
"TL11020";1000000
"TL11022";1000000
"TL11024";1000000
"TL11026";1000000
"TL11028";1000000
"TL1103";1000000
"TL11030";1000000
"TL11032";1000000
"TL11034";1000000
"TL11036";1000000
"TL11038";1000000
"TL1104";1000000
"TL11040";1000000
"TL11041";1000000
"TL11042";1000000
"TL11043";1000000
"TL11044";1000000
"TL11045";1000000
"TL11046";1000000
"TL11047";1000000
"TL11048";1000000
"TL11049";1000000
"TL1105";1000000
"TL11050";1000000
"TL11051";1000000
"TL11052";1000000
"TL11053";1000000
"TL11054";1000000
"TL11055";1000000
"TL11056";1000000
"TL11057";1000000
"TL11058";1000000
"TL11059";1000000
"TL1106";1000000
"TL11060";1000000
"TL11061";1000000
"TL11062";1000000
"TL11063";1000000
"TL11064";1000000
"TL11066";1000000
"TL11068";1000000
"TL1107";1000000
"TL11070";1000000
"TL11072";1000000
"TL11074";1000000
"TL11076";1000000
"TL11078";1000000
"TL1108";1000000
"TL11080";1000000
"TL11082";1000000
"TL11084";1000000
"TL11086";1000000
"TL11088";1000000
"TL1109";1000000
"TL11090";1000000
"TL11092";1000000
"TL11094";1000000
"TL11096";1000000
"TL11098";1000000
"TL111";1000000
"TL1110";1000000
"TL11100";1000000
"TL11102";1000000
"TL11104";1000000
"TL11106";1000000
"TL11108";1000000
"TL1111";1000000
"TL11110";1000000
"TL11112";1000000
"TL11114";1000000
"TL11116";1000000
"TL11118";1000000
"TL1112";1000000
"TL11120";1000000
"TL1113";1000000
"TL1114";1000000
"TL1115";1000000
"TL1116";1000000
"TL1117";1000000
"TL1118";1000000
"TL1119";1000000
"TL112";1000000
"TL1120";1000000
"TL11209";1000000
"TL1121";1000000
"TL11210";1000000
"TL11211";1000000
"TL11212";1000000
"TL11213";1000000
"TL11215";1000000
"TL11216";1000000
"TL11217";1000000
"TL11218";1000000
"TL11219";1000000
"TL1122";1000000
"TL11221";1000000
"TL11222";1000000
"TL11223";1000000
"TL11224";1000000
"TL11225";1000000
"TL11226";1000000
"TL11227";1000000
"TL11229";1000000
"TL1123";1000000
"TL11230";1000000
"TL11231";1000000
"TL11232";1000000
"TL11233";1000000
"TL11234";1000000
"TL11235";1000000
"TL1124";1000000
"TL1125";1000000
"TL11250";1000000
"TL11251";1000000
"TL11252";1000000
"TL11253";1000000
"TL11254";1000000
"TL11255";1000000
"TL11256";1000000
"TL11257";1000000
"TL11258";1000000
"TL11259";1000000
"TL11260";1000000
"TL11261";1000000
"TL11262";1000000
"TL11263";1000000
"TL11264";1000000
"TL11265";1000000
"TL11266";1000000
"TL11267";1000000
"TL11268";1000000
"TL11269";1000000
"TL11270";1000000
"TL11271";1000000
"TL11272";1000000
"TL11273";1000000
"TL11274";1000000
"TL11275";1000000
"TL11276";1000000
"TL11277";1000000
"TL11278";1000000
"TL11279";1000000
"TL11280";1000000
"TL11281";1000000
"TL11282";1000000
"TL11283";1000000
"TL11284";1000000
"TL11285";1000000
"TL11287";1000000
"TL11288";1000000
"TL11289";1000000
"TL11290";1000000
"TL11295";1000000
"TL11296";1000000
"TL11298";1000000
"TL11299";1000000
"TL113";1000000
"TL11300";1000000
"TL11319";1000000
"TL11325";1000000
"TL11326";1000000
"TL11327";1000000
"TL11328";1000000
"TL11329";1000000
"TL11330";1000000
"TL11331";1000000
"TL11332";1000000
"TL11333";1000000
"TL11334";1000000
"TL11335";1000000
"TL11336";1000000
"TL11337";1000000
"TL11338";1000000
"TL11339";1000000
"TL11340";1000000
"TL11341";1000000
"TL11342";1000000
"TL11343";1000000
"TL11344";1000000
"TL11345";1000000
"TL11346";1000000
"TL11347";1000000
"TL11348";1000000
"TL11349";1000000
"TL11350";1000000
"TL11351";1000000
"TL11352";1000000
"TL11353";1000000
"TL11354";1000000
"TL11355";1000000
"TL11356";1000000
"TL11357";1000000
"TL11358";1000000
"TL11359";1000000
"TL11360";1000000
"TL11361";1000000
"TL11362";1000000
"TL11363";1000000
"TL11364";1000000
"TL11365";1000000
"TL11366";1000000
"TL11367";1000000
"TL11368";1000000
"TL11369";1000000
"TL11370";1000000
"TL11371";1000000
"TL11372";1000000
"TL11373";1000000
"TL11374";1000000
"TL11375";1000000
"TL11376";1000000
"TL11377";1000000
"TL11378";1000000
"TL11379";1000000
"TL11380";1000000
"TL11381";1000000
"TL11382";1000000
"TL11383";1000000
"TL11384";1000000
"TL11385";1000000
"TL11386";1000000
"TL11387";1000000
"TL11388";1000000
"TL11389";1000000
"TL11391";1000000
"TL11393";1000000
"TL11394";1000000
"TL11395";1000000
"TL11396";1000000
"TL11397";1000000
"TL11398";1000000
"TL11399";1000000
"TL114";1000000
"TL11400";1000000
"TL11401";1000000
"TL11402";1000000
"TL11403";1000000
"TL11404";1000000
"TL11405";1000000
"TL11406";1000000
"TL11407";1000000
"TL11408";1000000
"TL11409";1000000
"TL11410";1000000
"TL11411";1000000
"TL11412";1000000
"TL11413";1000000
"TL11414";1000000
"TL11415";1000000
"TL11416";1000000
"TL11417";1000000
"TL11418";1000000
"TL11419";1000000
"TL11420";1000000
"TL11421";1000000
"TL11422";1000000
"TL11423";1000000
"TL11424";1000000
"TL11425";1000000
"TL11426";1000000
"TL11427";1000000
"TL11428";1000000
"TL11429";1000000
"TL11430";1000000
"TL11431";1000000
"TL11432";1000000
"TL11433";1000000
"TL11434";1000000
"TL11435";1000000
"TL11436";1000000
"TL11437";1000000
"TL11438";1000000
"TL11439";1000000
"TL11440";1000000
"TL11441";1000000
"TL11442";1000000
"TL11443";1000000
"TL11444";1000000
"TL11445";1000000
"TL11446";1000000
"TL11447";1000000
"TL11448";1000000
"TL11449";1000000
"TL11450";1000000
"TL11451";1000000
"TL11452";1000000
"TL11453";1000000
"TL11454";1000000
"TL11460";1000000
"TL11461";1000000
"TL11462";1000000
"TL11463";1000000
"TL11464";1000000
"TL11465";1000000
"TL11466";1000000
"TL11467";1000000
"TL11468";1000000
"TL11469";1000000
"TL11470";1000000
"TL11471";1000000
"TL11472";1000000
"TL11473";1000000
"TL11474";1000000
"TL11475";1000000
"TL11476";1000000
"TL11477";1000000
"TL11478";1000000
"TL11479";1000000
"TL11480";1000000
"TL11481";1000000
"TL11482";1000000
"TL11483";1000000
"TL11484";1000000
"TL11485";1000000
"TL11486";1000000
"TL11487";1000000
"TL11488";1000000
"TL11489";1000000
"TL11490";1000000
"TL11491";1000000
"TL11492";1000000
"TL11493";1000000
"TL11494";1000000
"TL11495";1000000
"TL11496";1000000
"TL11497";1000000
"TL11498";1000000
"TL11499";1000000
"TL115";1000000
"TL11500";1000000
"TL11501";1000000
"TL11502";1000000
"TL11503";1000000
"TL11504";1000000
"TL11505";1000000
"TL11506";1000000
"TL11507";1000000
"TL11508";1000000
"TL11509";1000000
"TL11510";1000000
"TL11511";1000000
"TL11512";1000000
"TL11513";1000000
"TL11514";1000000
"TL11515";1000000
"TL11516";1000000
"TL11517";1000000
"TL11518";1000000
"TL11519";1000000
"TL11520";1000000
"TL11521";1000000
"TL11522";1000000
"TL11523";1000000
"TL11524";1000000
"TL11525";1000000
"TL11526";1000000
"TL11527";1000000
"TL11528";1000000
"TL11529";1000000
"TL11530";1000000
"TL11531";1000000
"TL11532";1000000
"TL11533";1000000
"TL11534";1000000
"TL11535";1000000
"TL11536";1000000
"TL11537";1000000
"TL11538";1000000
"TL11539";1000000
"TL11540";1000000
"TL11541";1000000
"TL11542";1000000
"TL11543";1000000
"TL11544";1000000
"TL11545";1000000
"TL11546";1000000
"TL11547";1000000
"TL11548";1000000
"TL11549";1000000
"TL11550";1000000
"TL11551";1000000
"TL11552";1000000
"TL11553";1000000
"TL11554";1000000
"TL11555";1000000
"TL11556";1000000
"TL11557";1000000
"TL11558";1000000
"TL11559";1000000
"TL11560";1000000
"TL11561";1000000
"TL11562";1000000
"TL11563";1000000
"TL11564";1000000
"TL11565";1000000
"TL11566";1000000
"TL11567";1000000
"TL11568";1000000
"TL11569";1000000
"TL11570";1000000
"TL11571";1000000
"TL11572";1000000
"TL11573";1000000
"TL11574";1000000
"TL11575";1000000
"TL11576";1000000
"TL11577";1000000
"TL11578";1000000
"TL11579";1000000
"TL11580";1000000
"TL11581";1000000
"TL11582";1000000
"TL11583";1000000
"TL11584";1000000
"TL11585";1000000
"TL11586";1000000
"TL11587";1000000
"TL11588";1000000
"TL11589";1000000
"TL11590";1000000
"TL11591";1000000
"TL11592";1000000
"TL11593";1000000
"TL11594";1000000
"TL11595";1000000
"TL11596";1000000
"TL11597";1000000
"TL11598";1000000
"TL11599";1000000
"TL116";1000000
"TL11600";1000000
"TL11601";1000000
"TL11602";1000000
"TL11603";1000000
"TL11604";1000000
"TL11605";1000000
"TL11606";1000000
"TL11607";1000000
"TL11608";1000000
"TL11609";1000000
"TL11610";1000000
"TL11612";1000000
"TL11614";1000000
"TL11616";1000000
"TL11618";1000000
"TL11620";1000000
"TL117";1000000
"TL118";1000000
"TL119";1000000
"TL120";1000000
"TL12009";1000000
"TL12011";1000000
"TL12012";1000000
"TL12014";1000000
"TL12016";1000000
"TL12018";1000000
"TL12020";1000000
"TL12021";1000000
"TL12022";1000000
"TL12023";1000000
"TL12024";1000000
"TL12025";1000000
"TL12026";1000000
"TL12027";1000000
"TL12028";1000000
"TL12029";1000000
"TL12030";1000000
"TL12031";1000000
"TL12032";1000000
"TL12033";1000000
"TL12034";1000000
"TL12035";1000000
"TL12036";1000000
"TL12037";1000000
"TL12038";1000000
"TL12039";1000000
"TL12040";1000000
"TL12041";1000000
"TL12042";1000000
"TL12043";1000000
"TL12044";1000000
"TL12045";1000000
"TL12046";1000000
"TL12047";1000000
"TL12048";1000000
"TL12049";1000000
"TL12050";1000000
"TL121";1000000
"TL122";1000000
"TL123";1000000
"TL12301";1000000
"TL12318";1000000
"TL12320";1000000
"TL12322";1000000
"TL12324";1000000
"TL12326";1000000
"TL12328";1000000
"TL12330";1000000
"TL12332";1000000
"TL12343";1000000
"TL12345";1000000
"TL12347";1000000
"TL12349";1000000
"TL12350";1000000
"TL12351";1000000
"TL12352";1000000
"TL12353";1000000
"TL12354";1000000
"TL12355";1000000
"TL12356";1000000
"TL12358";1000000
"TL12360";1000000
"TL12362";1000000
"TL12364";1000000
"TL12366";1000000
"TL12368";1000000
"TL12370";1000000
"TL12372";1000000
"TL12374";1000000
"TL12376";1000000
"TL12377";1000000
"TL12378";1000000
"TL12379";1000000
"TL12380";1000000
"TL12381";1000000
"TL12382";1000000
"TL12390";1000000
"TL12392";1000000
"TL12394";1000000
"TL12396";1000000
"TL12398";1000000
"TL124";1000000
"TL12400";1000000
"TL12402";1000000
"TL12403";1000000
"TL12404";1000000
"TL12405";1000000
"TL12406";1000000
"TL12407";1000000
"TL12408";1000000
"TL12409";1000000
"TL12410";1000000
"TL12411";1000000
"TL12412";1000000
"TL12413";1000000
"TL12414";1000000
"TL12415";1000000
"TL12416";1000000
"TL12417";1000000
"TL12418";1000000
"TL12419";1000000
"TL12420";1000000
"TL12421";1000000
"TL12422";1000000
"TL12423";1000000
"TL12424";1000000
"TL12425";1000000
"TL12426";1000000
"TL12427";1000000
"TL12428";1000000
"TL12429";1000000
"TL12430";1000000
"TL12431";1000000
"TL12432";1000000
"TL12433";1000000
"TL12434";1000000
"TL12435";1000000
"TL12436";1000000
"TL12437";1000000
"TL12438";1000000
"TL12439";1000000
"TL12440";1000000
"TL12441";1000000
"TL12442";1000000
"TL12443";1000000
"TL12444";1000000
"TL12445";1000000
"TL12446";1000000
"TL12447";1000000
"TL12448";1000000
"TL12449";1000000
"TL12450";1000000
"TL12451";1000000
"TL12452";1000000
"TL12453";1000000
"TL12454";1000000
"TL12455";1000000
"TL12456";1000000
"TL12457";1000000
"TL12458";1000000
"TL12459";1000000
"TL12460";1000000
"TL12461";1000000
"TL12462";1000000
"TL12463";1000000
"TL12464";1000000
"TL12465";1000000
"TL12466";1000000
"TL12467";1000000
"TL12468";1000000
"TL12469";1000000
"TL12470";1000000
"TL12471";1000000
"TL12472";1000000
"TL12473";1000000
"TL12474";1000000
"TL12475";1000000
"TL12476";1000000
"TL12477";1000000
"TL12478";1000000
"TL12479";1000000
"TL12480";1000000
"TL12481";1000000
"TL12482";1000000
"TL12483";1000000
"TL12484";1000000
"TL12485";1000000
"TL12486";1000000
"TL12487";1000000
"TL12488";1000000
"TL12489";1000000
"TL12490";1000000
"TL12491";1000000
"TL12492";1000000
"TL12493";1000000
"TL12494";1000000
"TL12495";1000000
"TL12496";1000000
"TL12497";1000000
"TL12498";1000000
"TL12499";1000000
"TL125";1000000
"TL12500";1000000
"TL12501";1000000
"TL12502";1000000
"TL12503";1000000
"TL12504";1000000
"TL12505";1000000
"TL12506";1000000
"TL12507";1000000
"TL12508";1000000
"TL12509";1000000
"TL12510";1000000
"TL12511";1000000
"TL12512";1000000
"TL12513";1000000
"TL12514";1000000
"TL12515";1000000
"TL12516";1000000
"TL12517";1000000
"TL12518";1000000
"TL12519";1000000
"TL12520";1000000
"TL12521";1000000
"TL12522";1000000
"TL12523";1000000
"TL12524";1000000
"TL12525";1000000
"TL12526";1000000
"TL12527";1000000
"TL12528";1000000
"TL12529";1000000
"TL12530";1000000
"TL12531";1000000
"TL12532";1000000
"TL12533";1000000
"TL12534";1000000
"TL12535";1000000
"TL12536";1000000
"TL12537";1000000
"TL12538";1000000
"TL12539";1000000
"TL12540";1000000
"TL12541";1000000
"TL12542";1000000
"TL12543";1000000
"TL12544";1000000
"TL12545";1000000
"TL12546";1000000
"TL12547";1000000
"TL12548";1000000
"TL12549";1000000
"TL12550";1000000
"TL12551";1000000
"TL12552";1000000
"TL12553";1000000
"TL12554";1000000
"TL12555";1000000
"TL12556";1000000
"TL12557";1000000
"TL12558";1000000
"TL12559";1000000
"TL12560";1000000
"TL12561";1000000
"TL12562";1000000
"TL12563";1000000
"TL12564";1000000
"TL12565";1000000
"TL12566";1000000
"TL12567";1000000
"TL12568";1000000
"TL12569";1000000
"TL12570";1000000
"TL12571";1000000
"TL12572";1000000
"TL12573";1000000
"TL12574";1000000
"TL12575";1000000
"TL12576";1000000
"TL12577";1000000
"TL12578";1000000
"TL12579";1000000
"TL12580";1000000
"TL12581";1000000
"TL12582";1000000
"TL12583";1000000
"TL12584";1000000
"TL12585";1000000
"TL12586";1000000
"TL12587";1000000
"TL12588";1000000
"TL12589";1000000
"TL12590";1000000
"TL12591";1000000
"TL12592";1000000
"TL12593";1000000
"TL12594";1000000
"TL12595";1000000
"TL12596";1000000
"TL12597";1000000
"TL12598";1000000
"TL12599";1000000
"TL126";1000000
"TL12600";1000000
"TL12601";1000000
"TL12602";1000000
"TL12603";1000000
"TL12604";1000000
"TL12605";1000000
"TL12606";1000000
"TL12607";1000000
"TL12608";1000000
"TL12609";1000000
"TL1261";1000000
"TL12610";1000000
"TL12611";1000000
"TL12612";1000000
"TL12613";1000000
"TL12614";1000000
"TL12615";1000000
"TL12616";1000000
"TL12617";1000000
"TL12618";1000000
"TL12619";1000000
"TL1262";1000000
"TL12620";1000000
"TL12621";1000000
"TL12622";1000000
"TL12623";1000000
"TL12624";1000000
"TL12625";1000000
"TL12626";1000000
"TL12627";1000000
"TL12628";1000000
"TL12629";1000000
"TL1263";1000000
"TL12630";1000000
"TL12631";1000000
"TL12632";1000000
"TL12633";1000000
"TL12634";1000000
"TL12635";1000000
"TL12636";1000000
"TL12637";1000000
"TL12638";1000000
"TL12639";1000000
"TL1264";1000000
"TL12640";1000000
"TL12641";1000000
"TL12642";1000000
"TL12643";1000000
"TL12644";1000000
"TL12645";1000000
"TL12646";1000000
"TL12647";1000000
"TL12648";1000000
"TL12649";1000000
"TL1265";1000000
"TL12650";1000000
"TL12651";1000000
"TL12652";1000000
"TL12653";1000000
"TL12654";1000000
"TL12655";1000000
"TL12656";1000000
"TL12657";1000000
"TL12658";1000000
"TL12659";1000000
"TL1266";1000000
"TL12660";1000000
"TL12661";1000000
"TL12662";1000000
"TL12663";1000000
"TL12664";1000000
"TL12665";1000000
"TL12666";1000000
"TL12667";1000000
"TL12668";1000000
"TL12669";1000000
"TL1267";1000000
"TL12670";1000000
"TL12671";1000000
"TL12672";1000000
"TL12673";1000000
"TL12674";1000000
"TL12675";1000000
"TL12676";1000000
"TL12677";1000000
"TL12678";1000000
"TL12679";1000000
"TL1268";1000000
"TL12680";1000000
"TL12681";1000000
"TL12682";1000000
"TL12683";1000000
"TL12684";1000000
"TL12685";1000000
"TL12686";1000000
"TL12687";1000000
"TL12688";1000000
"TL12689";1000000
"TL1269";1000000
"TL12690";1000000
"TL12691";1000000
"TL12692";1000000
"TL12693";1000000
"TL12694";1000000
"TL12695";1000000
"TL12696";1000000
"TL12697";1000000
"TL12698";1000000
"TL12699";1000000
"TL127";1000000
"TL1270";1000000
"TL12700";1000000
"TL12701";1000000
"TL12702";1000000
"TL12703";1000000
"TL12704";1000000
"TL12705";1000000
"TL12706";1000000
"TL12707";1000000
"TL12708";1000000
"TL12709";1000000
"TL1271";1000000
"TL12710";1000000
"TL12711";1000000
"TL12712";1000000
"TL12713";1000000
"TL12714";1000000
"TL12715";1000000
"TL12716";1000000
"TL12717";1000000
"TL12718";1000000
"TL12719";1000000
"TL1272";1000000
"TL12720";1000000
"TL12721";1000000
"TL12722";1000000
"TL12723";1000000
"TL12724";1000000
"TL12725";1000000
"TL12726";1000000
"TL12727";1000000
"TL12728";1000000
"TL12729";1000000
"TL1273";1000000
"TL12730";1000000
"TL12731";1000000
"TL12732";1000000
"TL12733";1000000
"TL12734";1000000
"TL12735";1000000
"TL12736";1000000
"TL12737";1000000
"TL12738";1000000
"TL12739";1000000
"TL1274";1000000
"TL12740";1000000
"TL12741";1000000
"TL12742";1000000
"TL12743";1000000
"TL12744";1000000
"TL12745";1000000
"TL12746";1000000
"TL12747";1000000
"TL12748";1000000
"TL12749";1000000
"TL1275";1000000
"TL12750";1000000
"TL12751";1000000
"TL12752";1000000
"TL12753";1000000
"TL12754";1000000
"TL12755";1000000
"TL12756";1000000
"TL12757";1000000
"TL12758";1000000
"TL12759";1000000
"TL1276";1000000
"TL12760";1000000
"TL12761";1000000
"TL12762";1000000
"TL12763";1000000
"TL12764";1000000
"TL12765";1000000
"TL12766";1000000
"TL12767";1000000
"TL12768";1000000
"TL12769";1000000
"TL1277";1000000
"TL12770";1000000
"TL12771";1000000
"TL12772";1000000
"TL12773";1000000
"TL12774";1000000
"TL12775";1000000
"TL12776";1000000
"TL12777";1000000
"TL12778";1000000
"TL12779";1000000
"TL1278";1000000
"TL12780";1000000
"TL12781";1000000
"TL12782";1000000
"TL12783";1000000
"TL12784";1000000
"TL12785";1000000
"TL12786";1000000
"TL12787";1000000
"TL12788";1000000
"TL12789";1000000
"TL1279";1000000
"TL12790";1000000
"TL12791";1000000
"TL12792";1000000
"TL12793";1000000
"TL12794";1000000
"TL12795";1000000
"TL12796";1000000
"TL12797";1000000
"TL12798";1000000
"TL12799";1000000
"TL128";1000000
"TL1280";1000000
"TL12800";1000000
"TL12801";1000000
"TL12802";1000000
"TL12803";1000000
"TL12804";1000000
"TL12805";1000000
"TL12806";1000000
"TL12807";1000000
"TL12808";1000000
"TL12809";1000000
"TL1281";1000000
"TL12810";1000000
"TL12811";1000000
"TL12812";1000000
"TL12813";1000000
"TL12814";1000000
"TL12815";1000000
"TL12816";1000000
"TL12817";1000000
"TL12818";1000000
"TL12819";1000000
"TL1282";1000000
"TL12820";1000000
"TL12821";1000000
"TL12822";1000000
"TL12823";1000000
"TL12824";1000000
"TL12825";1000000
"TL12826";1000000
"TL12827";1000000
"TL12828";1000000
"TL12829";1000000
"TL1283";1000000
"TL12830";1000000
"TL12831";1000000
"TL12832";1000000
"TL12833";1000000
"TL12834";1000000
"TL12835";1000000
"TL12836";1000000
"TL12837";1000000
"TL12838";1000000
"TL12839";1000000
"TL1284";1000000
"TL12840";1000000
"TL12841";1000000
"TL12842";1000000
"TL12843";1000000
"TL12844";1000000
"TL12845";1000000
"TL12846";1000000
"TL12847";1000000
"TL12848";1000000
"TL12849";1000000
"TL1285";1000000
"TL12850";1000000
"TL12851";1000000
"TL12852";1000000
"TL12853";1000000
"TL12854";1000000
"TL12855";1000000
"TL12856";1000000
"TL12857";1000000
"TL12858";1000000
"TL12859";1000000
"TL1286";1000000
"TL12860";1000000
"TL12861";1000000
"TL12862";1000000
"TL12863";1000000
"TL12864";1000000
"TL12865";1000000
"TL12866";1000000
"TL12867";1000000
"TL12868";1000000
"TL12869";1000000
"TL1287";1000000
"TL12870";1000000
"TL12871";1000000
"TL12872";1000000
"TL12873";1000000
"TL12874";1000000
"TL12875";1000000
"TL12876";1000000
"TL12877";1000000
"TL12878";1000000
"TL12879";1000000
"TL1288";1000000
"TL12880";1000000
"TL12881";1000000
"TL12882";1000000
"TL12883";1000000
"TL12884";1000000
"TL12885";1000000
"TL12886";1000000
"TL12887";1000000
"TL12888";1000000
"TL12889";1000000
"TL1289";1000000
"TL12890";1000000
"TL12891";1000000
"TL12892";1000000
"TL12893";1000000
"TL12894";1000000
"TL12895";1000000
"TL12896";1000000
"TL12897";1000000
"TL12898";1000000
"TL12899";1000000
"TL129";1000000
"TL12900";1000000
"TL12901";1000000
"TL12902";1000000
"TL12903";1000000
"TL12904";1000000
"TL12905";1000000
"TL12906";1000000
"TL12907";1000000
"TL12908";1000000
"TL12909";1000000
"TL12910";1000000
"TL12911";1000000
"TL12912";1000000
"TL12913";1000000
"TL12914";1000000
"TL12915";1000000
"TL12916";1000000
"TL12917";1000000
"TL12918";1000000
"TL12919";1000000
"TL12920";1000000
"TL12921";1000000
"TL12922";1000000
"TL12923";1000000
"TL12924";1000000
"TL12925";1000000
"TL12926";1000000
"TL12927";1000000
"TL12928";1000000
"TL12929";1000000
"TL12930";1000000
"TL12931";1000000
"TL12932";1000000
"TL12933";1000000
"TL12934";1000000
"TL12935";1000000
"TL12936";1000000
"TL12937";1000000
"TL12938";1000000
"TL12939";1000000
"TL12940";1000000
"TL12941";1000000
"TL12942";1000000
"TL12943";1000000
"TL12944";1000000
"TL12945";1000000
"TL12946";1000000
"TL12947";1000000
"TL12948";1000000
"TL12949";1000000
"TL12950";1000000
"TL12951";1000000
"TL12952";1000000
"TL12953";1000000
"TL12954";1000000
"TL12955";1000000
"TL12956";1000000
"TL12957";1000000
"TL12958";1000000
"TL12959";1000000
"TL12960";1000000
"TL12961";1000000
"TL12962";1000000
"TL12963";1000000
"TL12964";1000000
"TL12965";1000000
"TL12966";1000000
"TL12967";1000000
"TL12968";1000000
"TL12969";1000000
"TL12970";1000000
"TL12971";1000000
"TL12972";1000000
"TL12973";1000000
"TL12974";1000000
"TL12975";1000000
"TL12976";1000000
"TL12977";1000000
"TL12978";1000000
"TL12979";1000000
"TL12980";1000000
"TL12981";1000000
"TL12982";1000000
"TL12983";1000000
"TL12984";1000000
"TL12985";1000000
"TL12986";1000000
"TL12987";1000000
"TL12988";1000000
"TL12989";1000000
"TL12990";1000000
"TL12991";1000000
"TL12992";1000000
"TL12993";1000000
"TL12994";1000000
"TL12995";1000000
"TL12996";1000000
"TL12997";1000000
"TL12998";1000000
"TL12999";1000000
"TL130";1000000
"TL13000";1000000
"TL13001";1000000
"TL13002";1000000
"TL13003";1000000
"TL13004";1000000
"TL13005";1000000
"TL13006";1000000
"TL13007";1000000
"TL13008";1000000
"TL13009";1000000
"TL13010";1000000
"TL13011";1000000
"TL13012";1000000
"TL13013";1000000
"TL13014";1000000
"TL13015";1000000
"TL13016";1000000
"TL13017";1000000
"TL13018";1000000
"TL13019";1000000
"TL13020";1000000
"TL13021";1000000
"TL13022";1000000
"TL13023";1000000
"TL13024";1000000
"TL13025";1000000
"TL13026";1000000
"TL13027";1000000
"TL13028";1000000
"TL13029";1000000
"TL13030";1000000
"TL13031";1000000
"TL13032";1000000
"TL13033";1000000
"TL13034";1000000
"TL13035";1000000
"TL13036";1000000
"TL13037";1000000
"TL13038";1000000
"TL13039";1000000
"TL13040";1000000
"TL13041";1000000
"TL13042";1000000
"TL13043";1000000
"TL13044";1000000
"TL13045";1000000
"TL13046";1000000
"TL13047";1000000
"TL13048";1000000
"TL13049";1000000
"TL13050";1000000
"TL13051";1000000
"TL13052";1000000
"TL13053";1000000
"TL13054";1000000
"TL13055";1000000
"TL13056";1000000
"TL13057";1000000
"TL13058";1000000
"TL13059";1000000
"TL13060";1000000
"TL13061";1000000
"TL13062";1000000
"TL13063";1000000
"TL13064";1000000
"TL13065";1000000
"TL13066";1000000
"TL13067";1000000
"TL13068";1000000
"TL13069";1000000
"TL13070";1000000
"TL13071";1000000
"TL13072";1000000
"TL13073";1000000
"TL13074";1000000
"TL13075";1000000
"TL13076";1000000
"TL13077";1000000
"TL13078";1000000
"TL13079";1000000
"TL13080";1000000
"TL13081";1000000
"TL13082";1000000
"TL13083";1000000
"TL13084";1000000
"TL13085";1000000
"TL13086";1000000
"TL13087";1000000
"TL13088";1000000
"TL13089";1000000
"TL13090";1000000
"TL13091";1000000
"TL13092";1000000
"TL13093";1000000
"TL13094";1000000
"TL13095";1000000
"TL13096";1000000
"TL13097";1000000
"TL13098";1000000
"TL13099";1000000
"TL131";1000000
"TL13100";1000000
"TL13101";1000000
"TL13102";1000000
"TL13103";1000000
"TL13104";1000000
"TL13105";1000000
"TL13106";1000000
"TL13107";1000000
"TL13108";1000000
"TL13109";1000000
"TL13110";1000000
"TL13111";1000000
"TL13112";1000000
"TL13113";1000000
"TL13114";1000000
"TL13115";1000000
"TL13116";1000000
"TL13117";1000000
"TL13118";1000000
"TL13119";1000000
"TL13120";1000000
"TL13121";1000000
"TL13122";1000000
"TL13123";1000000
"TL13124";1000000
"TL13125";1000000
"TL13126";1000000
"TL13127";1000000
"TL13128";1000000
"TL13129";1000000
"TL13130";1000000
"TL13131";1000000
"TL13132";1000000
"TL13133";1000000
"TL13134";1000000
"TL13135";1000000
"TL13136";1000000
"TL13137";1000000
"TL13138";1000000
"TL13139";1000000
"TL13140";1000000
"TL13141";1000000
"TL13142";1000000
"TL13143";1000000
"TL13144";1000000
"TL13145";1000000
"TL13146";1000000
"TL13147";1000000
"TL13148";1000000
"TL13149";1000000
"TL13150";1000000
"TL13151";1000000
"TL13152";1000000
"TL13153";1000000
"TL13154";1000000
"TL13155";1000000
"TL13156";1000000
"TL13157";1000000
"TL13158";1000000
"TL13159";1000000
"TL13160";1000000
"TL13161";1000000
"TL13162";1000000
"TL13163";1000000
"TL13164";1000000
"TL13165";1000000
"TL13166";1000000
"TL13167";1000000
"TL13168";1000000
"TL13169";1000000
"TL13170";1000000
"TL13171";1000000
"TL13172";1000000
"TL13173";1000000
"TL13174";1000000
"TL13175";1000000
"TL13176";1000000
"TL13177";1000000
"TL13178";1000000
